Idx,w_bc,min-bc-loss,min-total-loss
177.0000,0.0114,0.0119,0.0178
178.0000,0.0116,0.0082,0.0092
179.0000,0.0117,0.0123,0.0141
180.0000,0.0119,0.0124,0.0143
181.0000,0.0121,0.0126,0.0147
182.0000,0.0122,0.0078,0.0089
183.0000,0.0124,0.0129,0.0148
184.0000,0.0126,0.0131,0.0154
185.0000,0.0127,0.0125,0.0133
186.0000,0.0129,0.0135,0.0186
187.0000,0.0131,0.0137,0.0157
188.0000,0.0133,0.0112,0.0143
189.0000,0.0135,0.0098,0.0123
190.0000,0.0137,0.0143,0.0166
191.0000,0.0138,0.0110,0.0131
192.0000,0.0140,0.0147,0.0170
193.0000,0.0142,0.0149,0.0173
194.0000,0.0144,0.0151,0.0172
195.0000,0.0146,0.0153,0.0174
196.0000,0.0148,0.0082,0.0100
197.0000,0.0150,0.0157,0.0182
198.0000,0.0152,0.0159,0.0182
199.0000,0.0155,0.0162,0.0184
200.0000,0.0157,0.0164,0.0189
201.0000,0.0159,0.0166,0.0191
202.0000,0.0161,0.0168,0.0215
203.0000,0.0163,0.0171,0.0194
204.0000,0.0166,0.0173,0.0199
205.0000,0.0168,0.0176,0.0247
206.0000,0.0170,0.0178,0.0205
207.0000,0.0173,0.0180,0.0208
208.0000,0.0175,0.0183,0.0208
209.0000,0.0178,0.0133,0.0140
210.0000,0.0180,0.0188,0.0250
211.0000,0.0182,0.0099,0.0113
212.0000,0.0185,0.0193,0.0218
213.0000,0.0188,0.0196,0.0259
214.0000,0.0190,0.0199,0.0228
215.0000,0.0193,0.0202,0.0231
216.0000,0.0196,0.0204,0.0234
217.0000,0.0198,0.0207,0.0272
218.0000,0.0201,0.0210,0.0241
219.0000,0.0204,0.0126,0.0134
220.0000,0.0207,0.0216,0.0245
221.0000,0.0210,0.0123,0.0139
222.0000,0.0212,0.0222,0.0253
223.0000,0.0215,0.0225,0.0257
224.0000,0.0218,0.0126,0.0143
225.0000,0.0221,0.0231,0.0264
226.0000,0.0225,0.0235,0.0267
227.0000,0.0228,0.0238,0.0271
228.0000,0.0231,0.0241,0.0274
229.0000,0.0234,0.0245,0.0275
230.0000,0.0237,0.0245,0.0282
231.0000,0.0241,0.0251,0.0286
232.0000,0.0244,0.0255,0.0322
233.0000,0.0247,0.0259,0.0283
234.0000,0.0251,0.0262,0.0295
235.0000,0.0254,0.0266,0.0301
236.0000,0.0258,0.0269,0.0335
237.0000,0.0261,0.0273,0.0307
238.0000,0.0265,0.0277,0.0314
239.0000,0.0269,0.0281,0.0318
240.0000,0.0273,0.0285,0.0322
241.0000,0.0276,0.0289,0.0327
242.0000,0.0280,0.0293,0.0331
243.0000,0.0284,0.0291,0.0334
244.0000,0.0288,0.0301,0.0340
245.0000,0.0292,0.0305,0.0343
246.0000,0.0296,0.0181,0.0205
247.0000,0.0300,0.0140,0.0157
248.0000,0.0304,0.0318,0.0357
249.0000,0.0309,0.0323,0.0364
250.0000,0.0313,0.0327,0.0367
251.0000,0.0317,0.0179,0.0203
252.0000,0.0322,0.0177,0.0202
253.0000,0.0326,0.0277,0.0303
254.0000,0.0331,0.0180,0.0199
255.0000,0.0335,0.0350,0.0394
256.0000,0.0340,0.0355,0.0428
257.0000,0.0345,0.0360,0.0406
258.0000,0.0350,0.0365,0.0412
259.0000,0.0354,0.0370,0.0416
260.0000,0.0359,0.0232,0.0247
261.0000,0.0364,0.0381,0.0428
262.0000,0.0369,0.0386,0.0434
263.0000,0.0375,0.0391,0.0437
264.0000,0.0380,0.0217,0.0245
265.0000,0.0385,0.0402,0.0442
266.0000,0.0390,0.0408,0.0456
267.0000,0.0396,0.0414,0.0464
268.0000,0.0401,0.0419,0.0471
269.0000,0.0407,0.0425,0.0522
270.0000,0.0413,0.0431,0.0484
271.0000,0.0418,0.0437,0.0490
272.0000,0.0424,0.0443,0.0526
273.0000,0.0430,0.0450,0.0505
274.0000,0.0436,0.0456,0.0503
275.0000,0.0442,0.0462,0.0517
276.0000,0.0448,0.0469,0.0555
277.0000,0.0455,0.0475,0.0532
278.0000,0.0461,0.0482,0.0539
279.0000,0.0467,0.0488,0.0546
280.0000,0.0474,0.0369,0.0575
281.0000,0.0480,0.0502,0.0561
282.0000,0.0487,0.0509,0.0569
283.0000,0.0494,0.0271,0.0306
284.0000,0.0501,0.0523,0.0585
285.0000,0.0508,0.0531,0.0594
286.0000,0.0515,0.0538,0.0635
287.0000,0.0522,0.0546,0.0609
288.0000,0.0529,0.0553,0.0617
289.0000,0.0537,0.0561,0.0626
290.0000,0.0544,0.0569,0.0635
291.0000,0.0552,0.0577,0.0643
292.0000,0.0559,0.0252,0.0294
293.0000,0.0567,0.0593,0.0704
294.0000,0.0575,0.0601,0.0673
295.0000,0.0583,0.0609,0.0679
296.0000,0.0591,0.0263,0.0320
297.0000,0.0599,0.0626,0.0718
298.0000,0.0608,0.0635,0.0707
299.0000,0.0616,0.0644,0.0717
300.0000,0.0625,0.0653,0.0726
301.0000,0.0634,0.0662,0.0736
302.0000,0.0642,0.0671,0.0750
303.0000,0.0651,0.0334,0.0379
304.0000,0.0660,0.0690,0.0768
305.0000,0.0670,0.0278,0.0341
306.0000,0.0679,0.0709,0.0789
307.0000,0.0688,0.0719,0.0799
308.0000,0.0698,0.0729,0.0811
309.0000,0.0708,0.0740,0.0822
310.0000,0.0718,0.0750,0.0833
311.0000,0.0728,0.0327,0.0402
312.0000,0.0738,0.0171,0.0212
313.0000,0.0748,0.0782,0.0868
314.0000,0.0758,0.0302,0.0346
315.0000,0.0769,0.0257,0.0296
316.0000,0.0780,0.0367,0.0438
317.0000,0.0790,0.0324,0.0366
318.0000,0.0802,0.0838,0.0929
319.0000,0.0813,0.0383,0.0522
320.0000,0.0824,0.0383,0.0430
321.0000,0.0835,0.0873,0.0968
322.0000,0.0847,0.0885,0.0981
323.0000,0.0859,0.0897,0.0995
324.0000,0.0871,0.0910,0.1009
325.0000,0.0883,0.0923,0.1023
326.0000,0.0895,0.0936,0.1037
327.0000,0.0908,0.0949,0.1064
328.0000,0.0920,0.0951,0.0968
329.0000,0.0933,0.0975,0.1080
330.0000,0.0946,0.0989,0.1094
331.0000,0.0959,0.1002,0.1110
332.0000,0.0973,0.0363,0.0465
333.0000,0.0986,0.1031,0.1140
334.0000,0.1000,0.0399,0.0457
335.0000,0.1014,0.1060,0.1171
336.0000,0.1028,0.1074,0.1185
337.0000,0.1042,0.1089,0.1203
338.0000,0.1057,0.0498,0.0542
339.0000,0.1072,0.1120,0.1241
340.0000,0.1087,0.1135,0.1261
341.0000,0.1102,0.1151,0.1270
342.0000,0.1117,0.0558,0.0632
343.0000,0.1133,0.0453,0.0502
344.0000,0.1148,0.1200,0.1340
345.0000,0.1164,0.1217,0.1342
346.0000,0.1181,0.1234,0.1386
347.0000,0.1197,0.1251,0.1375
348.0000,0.1214,0.1268,0.1398
349.0000,0.1231,0.1286,0.1416
350.0000,0.1248,0.0405,0.0486
351.0000,0.1265,0.0933,0.0992
352.0000,0.1283,0.1340,0.1477
353.0000,0.1301,0.0318,0.0381
354.0000,0.1319,0.1378,0.1549
355.0000,0.1337,0.1397,0.1553
356.0000,0.1356,0.1417,0.1551
357.0000,0.1374,0.0193,0.0254
358.0000,0.1394,0.1456,0.1626
359.0000,0.1413,0.0665,0.0764
360.0000,0.1433,0.1497,0.1640
361.0000,0.1453,0.1518,0.1670
362.0000,0.1473,0.0670,0.0751
363.0000,0.1493,0.1561,0.1697
364.0000,0.1514,0.1582,0.1722
365.0000,0.1535,0.0690,0.0791
366.0000,0.1557,0.0494,0.0583
367.0000,0.1578,0.1649,0.1790
368.0000,0.1600,0.0592,0.0665
369.0000,0.1623,0.0186,0.0243
370.0000,0.1645,0.0982,0.1253
371.0000,0.1668,0.0223,0.0282
372.0000,0.1691,0.0734,0.0823
373.0000,0.1715,0.0767,0.0856
374.0000,0.1739,0.1038,0.1110
375.0000,0.1763,0.0714,0.0826
376.0000,0.1788,0.0218,0.0293
377.0000,0.1812,0.1894,0.2033
378.0000,0.1838,0.0766,0.0955
379.0000,0.1863,0.0793,0.0900
380.0000,0.1889,0.0750,0.0871
381.0000,0.1916,0.0684,0.0792
382.0000,0.1942,0.0827,0.0927
383.0000,0.1969,0.0474,0.0553
384.0000,0.1997,0.0727,0.0831
385.0000,0.2024,0.0675,0.0778
386.0000,0.2053,0.2145,0.2272
387.0000,0.2081,0.0803,0.1081
388.0000,0.2110,0.0678,0.0805
389.0000,0.2140,0.0731,0.0849
390.0000,0.2169,0.0899,0.1025
391.0000,0.2200,0.0855,0.0994
392.0000,0.2230,0.0884,0.1062
393.0000,0.2261,0.0863,0.1003
394.0000,0.2293,0.0918,0.1036
395.0000,0.2325,0.0939,0.1079
396.0000,0.2357,0.0813,0.0956
397.0000,0.2390,0.0415,0.0569
398.0000,0.2423,0.0842,0.1022
399.0000,0.2457,0.0508,0.0671
400.0000,0.2491,0.0539,0.0729
401.0000,0.2526,0.0368,0.0494
402.0000,0.2561,0.0196,0.0321
403.0000,0.2597,0.0776,0.0943
404.0000,0.2633,0.0582,0.0713
405.0000,0.2669,0.0898,0.1047
406.0000,0.2707,0.0331,0.0436
407.0000,0.2744,0.0400,0.0637
408.0000,0.2783,0.1073,0.1250
409.0000,0.2821,0.0499,0.0652
410.0000,0.2861,0.1115,0.1294
411.0000,0.2900,0.0061,0.0146
412.0000,0.2941,0.0516,0.1464
413.0000,0.2982,0.0359,0.0554
414.0000,0.3023,0.0400,0.0520
415.0000,0.3065,0.1440,0.2339
416.0000,0.3108,0.0276,0.0395
417.0000,0.3151,0.0380,0.0553
418.0000,0.3195,0.0601,0.0774
419.0000,0.3240,0.0359,0.0572
420.0000,0.3285,0.0646,0.0744
421.0000,0.3331,0.0440,0.0590
422.0000,0.3377,0.0875,0.1464
423.0000,0.3424,0.0356,0.0510
424.0000,0.3472,0.0399,0.0550
425.0000,0.3520,0.0127,0.0220
426.0000,0.3569,0.0047,0.0197
427.0000,0.3619,0.0141,0.0274
428.0000,0.3669,0.0097,0.0237
429.0000,0.3720,0.0051,0.0141
430.0000,0.3772,0.0383,0.0572
431.0000,0.3825,0.0098,0.0221
432.0000,0.3878,0.0072,0.0243
433.0000,0.3932,0.0328,0.0504
434.0000,0.3987,0.0141,0.0277
435.0000,0.4042,0.0408,0.0560
436.0000,0.4098,0.0154,0.0282
437.0000,0.4155,0.0391,0.0595
438.0000,0.4213,0.0120,0.0275
439.0000,0.4272,0.0106,0.0260
440.0000,0.4331,0.0050,0.0189
441.0000,0.4392,0.0313,0.0507
442.0000,0.4453,0.0049,0.0185
443.0000,0.4515,0.0326,0.0524
444.0000,0.4578,0.0063,0.0220
445.0000,0.4642,0.0089,0.0240
446.0000,0.4706,0.0101,0.0226
447.0000,0.4772,0.0466,0.0645
448.0000,0.4838,0.0046,0.0140
449.0000,0.4906,0.0154,0.0383
450.0000,0.4974,0.0219,0.0491
451.0000,0.5043,0.0155,0.0317
452.0000,0.5113,0.0067,0.0183
453.0000,0.5185,0.0200,0.0344
454.0000,0.5257,0.0414,0.0700
455.0000,0.5330,0.0358,0.0674
456.0000,0.5404,0.0648,0.0844
457.0000,0.5479,0.0212,0.0410
458.0000,0.5556,0.0176,0.0403
459.0000,0.5633,0.0071,0.0207
460.0000,0.5712,0.0180,0.0385
461.0000,0.5791,0.0248,0.0422
462.0000,0.5872,0.0123,0.0317
463.0000,0.5954,0.0437,0.0763
464.0000,0.6036,0.0100,0.0203
465.0000,0.6120,0.0175,0.0332
466.0000,0.6206,0.0034,0.0090
467.0000,0.6292,0.0076,0.0227
468.0000,0.6380,0.0068,0.0213
469.0000,0.6469,0.0029,0.0082
470.0000,0.6559,0.0085,0.0210
471.0000,0.6650,0.0033,0.0095
472.0000,0.6743,0.0190,0.0402
473.0000,0.6837,0.0033,0.0107
474.0000,0.6932,0.0138,0.0322
475.0000,0.7028,0.0416,0.0789
476.0000,0.7126,0.0035,0.0095
477.0000,0.7225,0.0071,0.0203
478.0000,0.7326,0.0069,0.0178
479.0000,0.7428,0.0044,0.0129
480.0000,0.7531,0.0108,0.0213
481.0000,0.7636,0.0082,0.0211
482.0000,0.7743,0.0052,0.0129
483.0000,0.7850,0.0068,0.0195
484.0000,0.7960,0.0045,0.0167
485.0000,0.8071,0.0069,0.0206
486.0000,0.8183,0.0038,0.0105
487.0000,0.8297,0.0079,0.0219
488.0000,0.8412,0.0030,0.0112
489.0000,0.8530,0.0049,0.0140
490.0000,0.8648,0.0052,0.0190
491.0000,0.8769,0.0106,0.0329
492.0000,0.8891,0.0044,0.0121
493.0000,0.9015,0.0107,0.0395
494.0000,0.9140,0.0038,0.0202
495.0000,0.9268,0.0101,0.0363
496.0000,0.9397,0.0076,0.0244
497.0000,0.9528,0.0205,0.0429
498.0000,0.9660,0.0132,0.0234
499.0000,0.9795,0.0098,0.0225
500.0000,0.9931,0.0110,0.0319
501.0000,1.0069,0.0085,0.0277
502.0000,1.0210,0.0120,0.0345
503.0000,1.0352,0.0132,0.0335
504.0000,1.0496,0.0042,0.0146
505.0000,1.0642,0.0131,0.0247
506.0000,1.0790,0.0142,0.0338
507.0000,1.0941,0.0086,0.0278
508.0000,1.1093,0.0121,0.0249
509.0000,1.1247,0.0111,0.0274
510.0000,1.1404,0.0080,0.0223
511.0000,1.1563,0.0085,0.0250
512.0000,1.1724,0.0027,0.0240
513.0000,1.1887,0.0060,0.0227
514.0000,1.2053,0.0034,0.0149
515.0000,1.2220,0.0202,0.0505
516.0000,1.2391,0.0078,0.0233
517.0000,1.2563,0.0033,0.0207
518.0000,1.2738,0.0090,0.0321
519.0000,1.2915,0.0019,0.0108
520.0000,1.3095,0.0094,0.0318
521.0000,1.3278,0.0034,0.0144
522.0000,1.3463,0.0070,0.0260
523.0000,1.3650,0.0087,0.0285
524.0000,1.3840,0.0039,0.0157
525.0000,1.4033,0.0071,0.0234
526.0000,1.4228,0.0136,0.0334
527.0000,1.4426,0.0081,0.0237
528.0000,1.4627,0.0072,0.0279
529.0000,1.4831,0.0034,0.0129
530.0000,1.5038,0.0065,0.0257
531.0000,1.5247,0.0032,0.0133
532.0000,1.5459,0.0021,0.0124
533.0000,1.5675,0.0040,0.0163
534.0000,1.5893,0.0011,0.0059
535.0000,1.6114,0.0019,0.0138
536.0000,1.6339,0.0022,0.0109
537.0000,1.6566,0.0006,0.0064
538.0000,1.6797,0.0008,0.0078
539.0000,1.7031,0.0034,0.0179
540.0000,1.7268,0.0002,0.0063
541.0000,1.7508,0.0005,0.0087
542.0000,1.7752,0.0006,0.0058
543.0000,1.7999,0.0003,0.0064
544.0000,1.8250,0.0020,0.0119
545.0000,1.8504,0.0091,0.0310
546.0000,1.8762,0.0013,0.0086
547.0000,1.9023,0.0029,0.0131
548.0000,1.9288,0.0020,0.0113
549.0000,1.9557,0.0015,0.0087
550.0000,1.9829,0.0014,0.0090
551.0000,2.0105,0.0103,0.0347
552.0000,2.0385,0.0016,0.0118
553.0000,2.0669,0.0022,0.0131
554.0000,2.0957,0.0024,0.0150
555.0000,2.1248,0.0039,0.0155
556.0000,2.1544,0.0024,0.0131
557.0000,2.1844,0.0060,0.0315
558.0000,2.2149,0.0035,0.0231
559.0000,2.2457,0.0003,0.0059
560.0000,2.2770,0.0012,0.0093
561.0000,2.3087,0.0008,0.0071
562.0000,2.3408,0.0013,0.0115
563.0000,2.3734,0.0007,0.0064
564.0000,2.4065,0.0008,0.0077
565.0000,2.4400,0.0014,0.0097
566.0000,2.4740,0.0013,0.0112
567.0000,2.5084,0.0011,0.0106
568.0000,2.5433,0.0008,0.0101
569.0000,2.5788,0.0006,0.0085
570.0000,2.6147,0.0004,0.0046
571.0000,2.6511,0.0017,0.0116
572.0000,2.6880,0.0035,0.0131
573.0000,2.7254,0.0044,0.0251
574.0000,2.7634,0.0006,0.0075
575.0000,2.8019,0.0004,0.0061
576.0000,2.8409,0.0004,0.0061
577.0000,2.8804,0.0003,0.0067
578.0000,2.9206,0.0023,0.0160
579.0000,2.9612,0.0008,0.0092
580.0000,3.0025,0.0007,0.0107
581.0000,3.0443,0.0023,0.0162
582.0000,3.0867,0.0015,0.0102
583.0000,3.1296,0.0012,0.0107
584.0000,3.1732,0.0036,0.0215
585.0000,3.2174,0.0039,0.0309
586.0000,3.2622,0.0046,0.0338
587.0000,3.3076,0.0019,0.0129
588.0000,3.3537,0.0040,0.0298
589.0000,3.4004,0.0036,0.0300
590.0000,3.4478,0.0035,0.0286
591.0000,3.4958,0.0021,0.0146
592.0000,3.5445,0.0037,0.0329
593.0000,3.5938,0.0018,0.0137
594.0000,3.6439,0.0027,0.0166
595.0000,3.6946,0.0018,0.0152
596.0000,3.7461,0.0033,0.0304
597.0000,3.7982,0.0020,0.0129
598.0000,3.8511,0.0015,0.0132
599.0000,3.9047,0.0022,0.0134
600.0000,3.9591,0.0016,0.0125
601.0000,4.0142,0.0011,0.0130
602.0000,4.0701,0.0021,0.0140
603.0000,4.1268,0.0022,0.0124
604.0000,4.1843,0.0040,0.0359
605.0000,4.2426,0.0026,0.0131
606.0000,4.3016,0.0007,0.0087
607.0000,4.3615,0.0005,0.0102
608.0000,4.4223,0.0003,0.0100
609.0000,4.4839,0.0009,0.0100
610.0000,4.5463,0.0004,0.0085
611.0000,4.6096,0.0002,0.0062
612.0000,4.6738,0.0004,0.0094
613.0000,4.7389,0.0015,0.0139
614.0000,4.8049,0.0007,0.0134
615.0000,4.8718,0.0016,0.0266
616.0000,4.9396,0.0017,0.0276
617.0000,5.0084,0.0012,0.0268
618.0000,5.0782,0.0007,0.0108
619.0000,5.1489,0.0008,0.0094
620.0000,5.2206,0.0002,0.0094
621.0000,5.2933,0.0002,0.0077
622.0000,5.3670,0.0033,0.0345
623.0000,5.4417,0.0025,0.0307
624.0000,5.5175,0.0094,0.0459
625.0000,5.5943,0.0003,0.0103
626.0000,5.6722,0.0004,0.0093
627.0000,5.7512,0.0003,0.0093
628.0000,5.8313,0.0002,0.0060
629.0000,5.9125,0.0029,0.0363
630.0000,5.9948,0.0021,0.0281
631.0000,6.0783,0.0001,0.0051
632.0000,6.1630,0.0000,0.0042
633.0000,6.2488,0.0002,0.0067
634.0000,6.3358,0.0003,0.0097
635.0000,6.4240,0.0036,0.0410
636.0000,6.5135,0.0036,0.0409
637.0000,6.6042,0.0031,0.0407
638.0000,6.6962,0.0034,0.0416
639.0000,6.7894,0.0057,0.0425
640.0000,6.8840,0.0002,0.0077
641.0000,6.9798,0.0032,0.0414
642.0000,7.0770,0.0030,0.0403
643.0000,7.1756,0.0034,0.0414
644.0000,7.2755,0.0021,0.0396
645.0000,7.3768,0.0012,0.0136
646.0000,7.4795,0.0008,0.0133
647.0000,7.5837,0.0002,0.0126
648.0000,7.6893,0.0017,0.0221
649.0000,7.7964,0.0018,0.0401
650.0000,7.9049,0.0006,0.0160
651.0000,8.0150,0.0012,0.0306
652.0000,8.1266,0.0033,0.0417
653.0000,8.2398,0.0020,0.0405
654.0000,8.3545,0.0022,0.0405
655.0000,8.4709,0.0019,0.0306
656.0000,8.5888,0.0018,0.0314
657.0000,8.7084,0.0022,0.0407
658.0000,8.8297,0.0035,0.0426
659.0000,8.9527,0.0005,0.0174
660.0000,9.0773,0.0024,0.0405
661.0000,9.2037,0.0001,0.0095
662.0000,9.3319,0.0001,0.0115
663.0000,9.4618,0.0034,0.0433
664.0000,9.5936,0.0002,0.0074
665.0000,9.7272,0.0033,0.0427
666.0000,9.8627,0.0030,0.0422
667.0000,10.0000,0.0030,0.0421
668.0000,10.1393,0.0009,0.0293
669.0000,10.2804,0.0022,0.0413
670.0000,10.4236,0.0009,0.0187
671.0000,10.5688,0.0000,0.0047
672.0000,10.7159,0.0004,0.0211
673.0000,10.8652,0.0036,0.0422
674.0000,11.0165,0.0006,0.0218
675.0000,11.1699,0.0013,0.0396
676.0000,11.3254,0.0019,0.0426
677.0000,11.4831,0.0007,0.0153
678.0000,11.6430,0.0015,0.0419
679.0000,11.8052,0.0015,0.0418
680.0000,11.9696,0.0008,0.0187
681.0000,12.1362,0.0011,0.0369
682.0000,12.3052,0.0002,0.0070
683.0000,12.4766,0.0016,0.0401
684.0000,12.6503,0.0007,0.0283
685.0000,12.8265,0.0004,0.0100
686.0000,13.0051,0.0006,0.0141
687.0000,13.1862,0.0019,0.0416
688.0000,13.3698,0.0019,0.0433
689.0000,13.5560,0.0010,0.0306
690.0000,13.7448,0.0014,0.0431
691.0000,13.9362,0.0016,0.0453
692.0000,14.1303,0.0028,0.0449
693.0000,14.3270,0.0033,0.0437
694.0000,14.5265,0.0019,0.0373
695.0000,14.7288,0.0050,0.0470
696.0000,14.9339,0.0023,0.0425
697.0000,15.1419,0.0024,0.0420
