Idx,w_bc,min-bc-loss,min-total-loss
246.0000,1.7031,0.0004,0.0060
247.0000,1.7268,0.0002,0.0062
248.0000,1.7508,0.0005,0.0066
249.0000,1.7752,0.0008,0.0066
250.0000,1.7999,0.0005,0.0075
251.0000,1.8250,0.0020,0.0119
252.0000,1.8504,0.0019,0.0102
253.0000,1.8762,0.0011,0.0086
254.0000,1.9023,0.0014,0.0095
255.0000,1.9288,0.0008,0.0081
256.0000,1.9557,0.0015,0.0087
257.0000,1.9829,0.0006,0.0074
258.0000,2.0105,0.0016,0.0109
259.0000,2.0385,0.0016,0.0118
260.0000,2.0669,0.0010,0.0085
261.0000,2.0957,0.0016,0.0108
262.0000,2.1248,0.0025,0.0131
263.0000,2.1544,0.0023,0.0131
264.0000,2.1844,0.0011,0.0065
265.0000,2.2149,0.0006,0.0094
266.0000,2.2457,0.0003,0.0059
267.0000,2.2770,0.0012,0.0093
268.0000,2.3087,0.0008,0.0069
269.0000,2.3408,0.0003,0.0049
270.0000,2.3734,0.0004,0.0062
271.0000,2.4065,0.0008,0.0075
272.0000,2.4400,0.0014,0.0097
273.0000,2.4740,0.0013,0.0109
274.0000,2.5084,0.0011,0.0106
275.0000,2.5433,0.0002,0.0091
276.0000,2.5788,0.0005,0.0085
277.0000,2.6147,0.0004,0.0046
278.0000,2.6511,0.0002,0.0039
279.0000,2.6880,0.0007,0.0078
280.0000,2.7254,0.0008,0.0096
281.0000,2.7634,0.0006,0.0075
282.0000,2.8019,0.0004,0.0061
283.0000,2.8409,0.0003,0.0057
284.0000,2.8804,0.0003,0.0067
285.0000,2.9206,0.0005,0.0064
286.0000,2.9612,0.0003,0.0058
287.0000,3.0025,0.0007,0.0107
288.0000,3.0443,0.0003,0.0051
289.0000,3.0867,0.0006,0.0065
290.0000,3.1296,0.0012,0.0107
291.0000,3.1732,0.0036,0.0215
292.0000,3.2174,0.0039,0.0309
293.0000,3.2622,0.0046,0.0338
294.0000,3.3076,0.0019,0.0128
295.0000,3.3537,0.0040,0.0298
296.0000,3.4004,0.0036,0.0294
297.0000,3.4478,0.0035,0.0286
298.0000,3.4958,0.0021,0.0145
299.0000,3.5445,0.0013,0.0137
300.0000,3.5938,0.0013,0.0128
301.0000,3.6439,0.0011,0.0166
302.0000,3.6946,0.0017,0.0134
303.0000,3.7461,0.0033,0.0304
304.0000,3.7982,0.0020,0.0129
305.0000,3.8511,0.0007,0.0132
306.0000,3.9047,0.0022,0.0133
307.0000,3.9591,0.0016,0.0124
308.0000,4.0142,0.0010,0.0129
309.0000,4.0701,0.0021,0.0140
310.0000,4.1268,0.0013,0.0113
311.0000,4.1843,0.0014,0.0127
312.0000,4.2426,0.0023,0.0131
313.0000,4.3016,0.0005,0.0086
314.0000,4.3615,0.0002,0.0060
315.0000,4.4223,0.0003,0.0100
316.0000,4.4839,0.0008,0.0099
317.0000,4.5463,0.0004,0.0085
318.0000,4.6096,0.0002,0.0061
319.0000,4.6738,0.0004,0.0094
320.0000,4.7389,0.0014,0.0139
321.0000,4.8049,0.0006,0.0051
322.0000,4.8718,0.0015,0.0266
323.0000,4.9396,0.0002,0.0044
324.0000,5.0084,0.0007,0.0268
325.0000,5.0782,0.0001,0.0046
326.0000,5.1489,0.0006,0.0057
327.0000,5.2206,0.0002,0.0078
328.0000,5.2933,0.0002,0.0077
329.0000,5.3670,0.0006,0.0097
330.0000,5.4417,0.0015,0.0154
331.0000,5.5175,0.0003,0.0066
332.0000,5.5943,0.0003,0.0103
333.0000,5.6722,0.0001,0.0093
334.0000,5.7512,0.0003,0.0093
335.0000,5.8313,0.0002,0.0055
336.0000,5.9125,0.0029,0.0363
337.0000,5.9948,0.0000,0.0042
338.0000,6.0783,0.0001,0.0051
339.0000,6.1630,0.0000,0.0042
340.0000,6.2488,0.0000,0.0059
341.0000,6.3358,0.0003,0.0092
342.0000,6.4240,0.0036,0.0410
343.0000,6.5135,0.0036,0.0409
344.0000,6.6042,0.0001,0.0082
345.0000,6.6962,0.0033,0.0416
346.0000,6.7894,0.0056,0.0425
347.0000,6.8840,0.0002,0.0077
348.0000,6.9798,0.0022,0.0395
349.0000,7.0770,0.0030,0.0403
350.0000,7.1756,0.0034,0.0414
351.0000,7.2755,0.0004,0.0395
352.0000,7.3768,0.0012,0.0136
353.0000,7.4795,0.0002,0.0095
354.0000,7.5837,0.0001,0.0126
355.0000,7.6893,0.0003,0.0118
356.0000,7.7964,0.0018,0.0352
357.0000,7.9049,0.0006,0.0160
358.0000,8.0150,0.0012,0.0306
359.0000,8.1266,0.0018,0.0407
360.0000,8.2398,0.0019,0.0404
361.0000,8.3545,0.0017,0.0404
362.0000,8.4709,0.0019,0.0305
363.0000,8.5888,0.0018,0.0314
364.0000,8.7084,0.0019,0.0407
365.0000,8.8297,0.0035,0.0426
366.0000,8.9527,0.0005,0.0174
367.0000,9.0773,0.0023,0.0405
368.0000,9.2037,0.0001,0.0095
369.0000,9.3319,0.0001,0.0084
370.0000,9.4618,0.0029,0.0432
371.0000,9.5936,0.0002,0.0074
372.0000,9.7272,0.0003,0.0118
373.0000,9.8627,0.0003,0.0133
374.0000,10.0000,0.0030,0.0421
375.0000,10.1393,0.0009,0.0293
376.0000,10.2804,0.0002,0.0086
377.0000,10.4236,0.0008,0.0187
378.0000,10.5688,0.0001,0.0076
379.0000,10.7159,0.0002,0.0210
380.0000,10.8652,0.0036,0.0422
381.0000,11.0165,0.0002,0.0130
382.0000,11.1699,0.0003,0.0154
383.0000,11.3254,0.0019,0.0426
384.0000,11.4831,0.0006,0.0135
385.0000,11.6430,0.0015,0.0419
386.0000,11.8052,0.0000,0.0056
387.0000,11.9696,0.0001,0.0084
388.0000,12.1362,0.0002,0.0275
389.0000,12.3052,0.0002,0.0071
390.0000,12.4766,0.0005,0.0155
391.0000,12.6503,0.0007,0.0281
392.0000,12.8265,0.0001,0.0087
393.0000,13.0051,0.0006,0.0137
394.0000,13.1862,0.0001,0.0171
395.0000,13.3698,0.0019,0.0433
396.0000,13.5560,0.0010,0.0306
397.0000,13.7448,0.0002,0.0223
398.0000,13.9362,0.0016,0.0452
399.0000,14.1303,0.0028,0.0449
400.0000,14.3270,0.0033,0.0437
401.0000,14.5265,0.0008,0.0265
402.0000,14.7288,0.0015,0.0339
403.0000,14.9339,0.0022,0.0425
404.0000,15.1419,0.0016,0.0419
405.0000,15.3528,0.0020,0.0402
406.0000,15.5665,0.0002,0.0207
407.0000,15.7833,0.0019,0.0401
408.0000,16.0031,0.0010,0.0235
409.0000,16.2260,0.0018,0.0389
410.0000,16.4519,0.0011,0.0241
411.0000,16.6810,0.0012,0.0393
412.0000,16.9133,0.0015,0.0406
413.0000,17.1488,0.0014,0.0386
414.0000,17.3876,0.0036,0.0528
415.0000,17.6298,0.0033,0.0488
416.0000,17.8753,0.0033,0.0492
417.0000,18.1242,0.0014,0.0388
418.0000,18.3766,0.0003,0.0190
419.0000,18.6325,0.0007,0.0191
420.0000,18.8919,0.0035,0.0472
421.0000,19.1550,0.0004,0.0222
422.0000,19.4217,0.0008,0.0325
423.0000,19.6922,0.0017,0.0436
424.0000,19.9664,0.0014,0.0427
425.0000,20.2445,0.0026,0.0479
426.0000,20.5264,0.0006,0.0244
427.0000,20.8122,0.0016,0.0430
428.0000,21.1020,0.0001,0.0178
429.0000,21.3959,0.0007,0.0227
430.0000,21.6938,0.0017,0.0408
431.0000,21.9959,0.0032,0.0487
432.0000,22.3022,0.0005,0.0328
433.0000,22.6128,0.0004,0.0207
434.0000,22.9277,0.0030,0.0490
435.0000,23.2470,0.0009,0.0262
436.0000,23.5707,0.0011,0.0426
437.0000,23.8989,0.0030,0.0493
438.0000,24.2317,0.0002,0.0263
439.0000,24.5692,0.0002,0.0251
440.0000,24.9113,0.0014,0.0445
441.0000,25.2582,0.0028,0.0506
442.0000,25.6099,0.0001,0.0258
443.0000,25.9666,0.0029,0.0505
444.0000,26.3282,0.0028,0.0506
445.0000,26.6948,0.0014,0.0452
446.0000,27.0665,0.0002,0.0301
447.0000,27.4434,0.0003,0.0278
448.0000,27.8256,0.0015,0.0456
449.0000,28.2131,0.0001,0.0263
450.0000,28.6060,0.0001,0.0261
451.0000,29.0043,0.0001,0.0255
452.0000,29.4082,0.0002,0.0256
453.0000,29.8177,0.0022,0.0521
454.0000,30.2329,0.0003,0.0274
455.0000,30.6540,0.0018,0.0517
456.0000,31.0808,0.0003,0.0277
457.0000,31.5136,0.0001,0.0261
458.0000,31.9525,0.0001,0.0262
459.0000,32.3974,0.0000,0.0272
460.0000,32.8486,0.0004,0.0263
461.0000,33.3060,0.0009,0.0447
462.0000,33.7698,0.0003,0.0266
463.0000,34.2401,0.0008,0.0413
464.0000,34.7169,0.0001,0.0261
465.0000,35.2003,0.0003,0.0250
466.0000,35.6905,0.0001,0.0181
467.0000,36.1875,0.0003,0.0261
468.0000,36.6914,0.0010,0.0456
469.0000,37.2024,0.0002,0.0244
470.0000,37.7204,0.0002,0.0226
471.0000,38.2457,0.0016,0.0469
472.0000,38.7783,0.0011,0.0468
473.0000,39.3183,0.0006,0.0445
474.0000,39.8658,0.0009,0.0464
475.0000,40.4210,0.0016,0.0462
476.0000,40.9838,0.0014,0.0457
477.0000,41.5546,0.0014,0.0460
478.0000,42.1332,0.0013,0.0475
479.0000,42.7199,0.0003,0.0244
480.0000,43.3148,0.0002,0.0178
481.0000,43.9180,0.0010,0.0477
482.0000,44.5296,0.0015,0.0467
483.0000,45.1497,0.0000,0.0247
484.0000,45.7784,0.0002,0.0210
485.0000,46.4159,0.0001,0.0169
486.0000,47.0622,0.0011,0.0468
487.0000,47.7176,0.0011,0.0481
488.0000,48.3821,0.0010,0.0410
489.0000,49.0558,0.0003,0.0244
490.0000,49.7390,0.0002,0.0173
491.0000,50.4316,0.0002,0.0211
492.0000,51.1339,0.0014,0.0473
493.0000,51.8459,0.0001,0.0183
494.0000,52.5679,0.0004,0.0268
495.0000,53.2999,0.0013,0.0465
496.0000,54.0422,0.0001,0.0227
497.0000,54.7947,0.0011,0.0461
498.0000,55.5578,0.0015,0.0469
499.0000,56.3314,0.0014,0.0469
500.0000,57.1159,0.0002,0.0198
501.0000,57.9112,0.0001,0.0158
502.0000,58.7177,0.0002,0.0195
503.0000,59.5353,0.0001,0.0144
504.0000,60.3644,0.0011,0.0461
