Idx,w_bc,min-bc-loss,min-total-loss
158.0000,0.0089,0.0039,0.0042
159.0000,0.0090,0.0042,0.0047
160.0000,0.0091,0.0063,0.0074
161.0000,0.0093,0.0045,0.0053
162.0000,0.0094,0.0065,0.0075
163.0000,0.0095,0.0065,0.0081
164.0000,0.0097,0.0066,0.0083
165.0000,0.0098,0.0067,0.0086
166.0000,0.0099,0.0045,0.0051
167.0000,0.0101,0.0069,0.0115
168.0000,0.0102,0.0070,0.0087
169.0000,0.0104,0.0071,0.0080
170.0000,0.0105,0.0072,0.0084
171.0000,0.0106,0.0073,0.0090
172.0000,0.0108,0.0074,0.0096
173.0000,0.0109,0.0075,0.0093
174.0000,0.0111,0.0076,0.0094
175.0000,0.0112,0.0077,0.0110
176.0000,0.0114,0.0078,0.0091
177.0000,0.0116,0.0054,0.0058
178.0000,0.0117,0.0053,0.0063
179.0000,0.0119,0.0082,0.0099
180.0000,0.0121,0.0055,0.0066
181.0000,0.0122,0.0084,0.0102
182.0000,0.0124,0.0085,0.0098
183.0000,0.0126,0.0086,0.0100
184.0000,0.0127,0.0068,0.0083
185.0000,0.0129,0.0089,0.0112
186.0000,0.0131,0.0067,0.0074
187.0000,0.0133,0.0091,0.0105
188.0000,0.0135,0.0092,0.0112
189.0000,0.0137,0.0094,0.0114
190.0000,0.0138,0.0095,0.0114
191.0000,0.0140,0.0096,0.0145
192.0000,0.0142,0.0098,0.0114
193.0000,0.0144,0.0099,0.0118
194.0000,0.0146,0.0100,0.0125
195.0000,0.0148,0.0102,0.0122
196.0000,0.0150,0.0103,0.0123
197.0000,0.0152,0.0105,0.0120
198.0000,0.0155,0.0106,0.0122
199.0000,0.0157,0.0108,0.0124
200.0000,0.0159,0.0109,0.0125
201.0000,0.0161,0.0056,0.0065
202.0000,0.0163,0.0112,0.0129
203.0000,0.0166,0.0114,0.0135
204.0000,0.0168,0.0077,0.0089
205.0000,0.0170,0.0117,0.0133
206.0000,0.0173,0.0119,0.0136
207.0000,0.0175,0.0120,0.0137
208.0000,0.0178,0.0069,0.0080
209.0000,0.0180,0.0124,0.0142
210.0000,0.0182,0.0090,0.0098
211.0000,0.0185,0.0079,0.0084
212.0000,0.0188,0.0129,0.0156
213.0000,0.0190,0.0131,0.0192
214.0000,0.0193,0.0072,0.0079
215.0000,0.0196,0.0134,0.0154
216.0000,0.0198,0.0136,0.0155
217.0000,0.0201,0.0138,0.0158
218.0000,0.0204,0.0140,0.0167
219.0000,0.0207,0.0069,0.0086
220.0000,0.0210,0.0144,0.0164
221.0000,0.0212,0.0067,0.0077
222.0000,0.0215,0.0148,0.0169
223.0000,0.0218,0.0106,0.0120
224.0000,0.0221,0.0152,0.0178
225.0000,0.0225,0.0154,0.0184
226.0000,0.0228,0.0156,0.0178
227.0000,0.0231,0.0158,0.0180
228.0000,0.0234,0.0103,0.0111
229.0000,0.0237,0.0062,0.0067
230.0000,0.0241,0.0165,0.0188
231.0000,0.0244,0.0109,0.0121
232.0000,0.0247,0.0099,0.0115
233.0000,0.0251,0.0172,0.0196
234.0000,0.0254,0.0175,0.0224
235.0000,0.0258,0.0177,0.0201
236.0000,0.0261,0.0180,0.0213
237.0000,0.0265,0.0182,0.0212
238.0000,0.0269,0.0185,0.0217
239.0000,0.0273,0.0187,0.0220
240.0000,0.0276,0.0190,0.0215
241.0000,0.0280,0.0192,0.0227
242.0000,0.0284,0.0195,0.0266
243.0000,0.0288,0.0160,0.0187
244.0000,0.0292,0.0201,0.0232
245.0000,0.0296,0.0203,0.0281
246.0000,0.0300,0.0206,0.0239
247.0000,0.0304,0.0074,0.0088
248.0000,0.0309,0.0212,0.0245
249.0000,0.0313,0.0215,0.0248
250.0000,0.0317,0.0125,0.0134
251.0000,0.0322,0.0221,0.0255
252.0000,0.0326,0.0136,0.0158
253.0000,0.0331,0.0227,0.0257
254.0000,0.0335,0.0230,0.0261
255.0000,0.0340,0.0233,0.0270
256.0000,0.0345,0.0237,0.0268
257.0000,0.0350,0.0240,0.0277
258.0000,0.0354,0.0112,0.0131
259.0000,0.0359,0.0247,0.0286
260.0000,0.0364,0.0147,0.0168
261.0000,0.0369,0.0254,0.0287
262.0000,0.0375,0.0116,0.0122
263.0000,0.0380,0.0261,0.0295
264.0000,0.0385,0.0264,0.0299
265.0000,0.0390,0.0125,0.0144
266.0000,0.0396,0.0272,0.0315
267.0000,0.0401,0.0276,0.0316
268.0000,0.0407,0.0279,0.0321
269.0000,0.0413,0.0283,0.0325
270.0000,0.0418,0.0087,0.0100
271.0000,0.0424,0.0291,0.0334
272.0000,0.0430,0.0295,0.0413
273.0000,0.0436,0.0299,0.0343
274.0000,0.0442,0.0304,0.0348
275.0000,0.0448,0.0191,0.0208
276.0000,0.0455,0.0162,0.0177
277.0000,0.0461,0.0316,0.0362
278.0000,0.0467,0.0321,0.0367
279.0000,0.0474,0.0325,0.0367
280.0000,0.0480,0.0330,0.0377
281.0000,0.0487,0.0171,0.0197
282.0000,0.0494,0.0171,0.0206
283.0000,0.0501,0.0097,0.0124
284.0000,0.0508,0.0196,0.0221
285.0000,0.0515,0.0353,0.0403
286.0000,0.0522,0.0358,0.0409
287.0000,0.0529,0.0363,0.0409
288.0000,0.0537,0.0368,0.0423
289.0000,0.0544,0.0113,0.0132
290.0000,0.0552,0.0145,0.0159
291.0000,0.0559,0.0384,0.0437
292.0000,0.0567,0.0389,0.0478
293.0000,0.0575,0.0395,0.0449
294.0000,0.0583,0.0400,0.0458
295.0000,0.0591,0.0406,0.0464
296.0000,0.0599,0.0114,0.0123
297.0000,0.0608,0.0172,0.0183
298.0000,0.0616,0.0423,0.0519
299.0000,0.0625,0.0429,0.0487
300.0000,0.0634,0.0180,0.0213
301.0000,0.0642,0.0068,0.0086
302.0000,0.0651,0.0447,0.0508
303.0000,0.0660,0.0453,0.0515
304.0000,0.0670,0.0460,0.0524
305.0000,0.0679,0.0466,0.0530
306.0000,0.0688,0.0223,0.0247
307.0000,0.0698,0.0479,0.0544
308.0000,0.0708,0.0486,0.0552
309.0000,0.0718,0.0493,0.0560
310.0000,0.0728,0.0499,0.0565
311.0000,0.0738,0.0506,0.0576
312.0000,0.0748,0.0513,0.0586
313.0000,0.0758,0.0521,0.0589
314.0000,0.0769,0.0224,0.0255
315.0000,0.0780,0.0277,0.0323
316.0000,0.0790,0.0543,0.0615
317.0000,0.0802,0.0550,0.0632
318.0000,0.0813,0.0193,0.0215
319.0000,0.0824,0.0566,0.0641
320.0000,0.0835,0.0574,0.0650
321.0000,0.0847,0.0582,0.0656
322.0000,0.0859,0.0590,0.0668
323.0000,0.0871,0.0155,0.0179
324.0000,0.0883,0.0606,0.0686
325.0000,0.0895,0.0615,0.0695
326.0000,0.0908,0.0623,0.0706
327.0000,0.0920,0.0288,0.0341
328.0000,0.0933,0.0641,0.0722
329.0000,0.0946,0.0278,0.0332
