Idx,w_bc,min-bc-loss,min-total-loss
60.0000,0.0023,0.0014,0.0016
61.0000,0.0023,0.0016,0.0023
62.0000,0.0023,0.0013,0.0016
63.0000,0.0024,0.0016,0.0025
64.0000,0.0024,0.0016,0.0069
65.0000,0.0024,0.0017,0.0031
66.0000,0.0025,0.0017,0.0042
67.0000,0.0025,0.0017,0.0023
68.0000,0.0025,0.0017,0.0022
69.0000,0.0026,0.0018,0.0024
70.0000,0.0026,0.0018,0.0023
71.0000,0.0026,0.0018,0.0024
72.0000,0.0027,0.0018,0.0024
73.0000,0.0027,0.0019,0.0025
74.0000,0.0027,0.0019,0.0025
75.0000,0.0028,0.0019,0.0073
76.0000,0.0028,0.0019,0.0025
77.0000,0.0029,0.0020,0.0065
78.0000,0.0029,0.0020,0.0067
79.0000,0.0029,0.0019,0.0075
80.0000,0.0030,0.0021,0.0026
81.0000,0.0030,0.0021,0.0027
82.0000,0.0031,0.0021,0.0027
83.0000,0.0031,0.0021,0.0078
84.0000,0.0032,0.0022,0.0028
85.0000,0.0032,0.0022,0.0080
86.0000,0.0032,0.0022,0.0030
87.0000,0.0033,0.0023,0.0029
88.0000,0.0033,0.0023,0.0079
89.0000,0.0034,0.0023,0.0030
90.0000,0.0034,0.0024,0.0070
91.0000,0.0035,0.0024,0.0071
92.0000,0.0035,0.0024,0.0077
93.0000,0.0036,0.0025,0.0031
94.0000,0.0036,0.0025,0.0032
95.0000,0.0037,0.0025,0.0032
96.0000,0.0037,0.0026,0.0070
97.0000,0.0038,0.0026,0.0033
98.0000,0.0038,0.0026,0.0082
99.0000,0.0039,0.0027,0.0033
100.0000,0.0039,0.0027,0.0034
101.0000,0.0040,0.0027,0.0035
102.0000,0.0041,0.0028,0.0035
103.0000,0.0041,0.0028,0.0085
104.0000,0.0042,0.0029,0.0036
105.0000,0.0042,0.0029,0.0039
106.0000,0.0043,0.0025,0.0086
107.0000,0.0043,0.0030,0.0037
108.0000,0.0044,0.0030,0.0038
109.0000,0.0045,0.0030,0.0087
110.0000,0.0045,0.0031,0.0088
111.0000,0.0046,0.0031,0.0042
112.0000,0.0047,0.0032,0.0040
113.0000,0.0047,0.0031,0.0066
114.0000,0.0048,0.0033,0.0041
115.0000,0.0048,0.0032,0.0082
116.0000,0.0049,0.0034,0.0042
117.0000,0.0050,0.0034,0.0042
118.0000,0.0051,0.0031,0.0082
119.0000,0.0051,0.0033,0.0091
120.0000,0.0052,0.0033,0.0092
121.0000,0.0053,0.0036,0.0044
122.0000,0.0053,0.0037,0.0044
123.0000,0.0054,0.0037,0.0046
124.0000,0.0055,0.0038,0.0046
125.0000,0.0056,0.0033,0.0079
126.0000,0.0056,0.0039,0.0047
127.0000,0.0057,0.0028,0.0096
128.0000,0.0058,0.0040,0.0049
129.0000,0.0059,0.0033,0.0097
130.0000,0.0060,0.0041,0.0109
131.0000,0.0061,0.0042,0.0051
132.0000,0.0061,0.0034,0.0098
133.0000,0.0062,0.0043,0.0055
134.0000,0.0063,0.0043,0.0053
135.0000,0.0064,0.0044,0.0056
136.0000,0.0065,0.0045,0.0054
137.0000,0.0066,0.0035,0.0074
138.0000,0.0067,0.0034,0.0103
139.0000,0.0068,0.0035,0.0101
140.0000,0.0069,0.0035,0.0103
141.0000,0.0070,0.0048,0.0113
142.0000,0.0070,0.0048,0.0058
143.0000,0.0071,0.0049,0.0059
144.0000,0.0072,0.0050,0.0063
145.0000,0.0073,0.0050,0.0061
146.0000,0.0075,0.0029,0.0105
147.0000,0.0076,0.0052,0.0062
148.0000,0.0077,0.0053,0.0062
149.0000,0.0078,0.0053,0.0064
150.0000,0.0079,0.0054,0.0065
151.0000,0.0080,0.0055,0.0069
152.0000,0.0081,0.0056,0.0066
153.0000,0.0082,0.0036,0.0103
154.0000,0.0083,0.0057,0.0067
155.0000,0.0084,0.0037,0.0110
156.0000,0.0086,0.0037,0.0098
157.0000,0.0087,0.0060,0.0071
158.0000,0.0088,0.0060,0.0072
159.0000,0.0089,0.0029,0.0106
160.0000,0.0090,0.0062,0.0074
161.0000,0.0092,0.0037,0.0112
162.0000,0.0093,0.0037,0.0114
163.0000,0.0094,0.0065,0.0080
164.0000,0.0096,0.0066,0.0132
165.0000,0.0097,0.0067,0.0079
166.0000,0.0098,0.0067,0.0080
167.0000,0.0100,0.0038,0.0116
168.0000,0.0101,0.0069,0.0085
169.0000,0.0102,0.0070,0.0083
170.0000,0.0104,0.0038,0.0116
171.0000,0.0105,0.0038,0.0118
172.0000,0.0107,0.0038,0.0118
173.0000,0.0108,0.0074,0.0091
174.0000,0.0110,0.0075,0.0089
175.0000,0.0111,0.0076,0.0090
176.0000,0.0113,0.0077,0.0091
177.0000,0.0114,0.0079,0.0092
178.0000,0.0116,0.0080,0.0093
179.0000,0.0118,0.0081,0.0095
180.0000,0.0119,0.0082,0.0096
181.0000,0.0121,0.0083,0.0100
182.0000,0.0123,0.0039,0.0124
183.0000,0.0124,0.0039,0.0126
184.0000,0.0126,0.0087,0.0104
185.0000,0.0128,0.0040,0.0126
186.0000,0.0130,0.0089,0.0107
187.0000,0.0131,0.0090,0.0105
188.0000,0.0133,0.0092,0.0107
189.0000,0.0135,0.0040,0.0128
190.0000,0.0137,0.0040,0.0129
191.0000,0.0139,0.0095,0.0111
192.0000,0.0141,0.0041,0.0130
193.0000,0.0143,0.0098,0.0117
194.0000,0.0145,0.0099,0.0116
195.0000,0.0147,0.0040,0.0131
196.0000,0.0149,0.0102,0.0122
197.0000,0.0151,0.0041,0.0133
198.0000,0.0153,0.0105,0.0122
199.0000,0.0155,0.0041,0.0135
200.0000,0.0157,0.0041,0.0134
201.0000,0.0160,0.0110,0.0127
202.0000,0.0162,0.0111,0.0129
203.0000,0.0164,0.0113,0.0133
204.0000,0.0166,0.0114,0.0136
205.0000,0.0169,0.0042,0.0137
206.0000,0.0171,0.0117,0.0136
207.0000,0.0173,0.0119,0.0138
208.0000,0.0176,0.0121,0.0143
209.0000,0.0178,0.0122,0.0144
210.0000,0.0181,0.0124,0.0144
211.0000,0.0183,0.0126,0.0148
212.0000,0.0186,0.0128,0.0147
213.0000,0.0188,0.0129,0.0149
214.0000,0.0191,0.0131,0.0152
215.0000,0.0194,0.0133,0.0154
216.0000,0.0196,0.0135,0.0156
217.0000,0.0199,0.0041,0.0145
218.0000,0.0202,0.0043,0.0145
219.0000,0.0205,0.0043,0.0146
220.0000,0.0208,0.0044,0.0146
221.0000,0.0211,0.0044,0.0147
222.0000,0.0213,0.0147,0.0169
223.0000,0.0216,0.0044,0.0148
224.0000,0.0219,0.0151,0.0173
225.0000,0.0223,0.0153,0.0179
226.0000,0.0226,0.0044,0.0150
227.0000,0.0229,0.0157,0.0181
228.0000,0.0232,0.0159,0.0186
229.0000,0.0235,0.0044,0.0151
230.0000,0.0238,0.0044,0.0155
231.0000,0.0242,0.0166,0.0194
232.0000,0.0245,0.0168,0.0196
233.0000,0.0249,0.0171,0.0196
234.0000,0.0252,0.0044,0.0155
235.0000,0.0256,0.0175,0.0204
236.0000,0.0259,0.0178,0.0207
237.0000,0.0263,0.0044,0.0158
238.0000,0.0266,0.0045,0.0157
239.0000,0.0270,0.0185,0.0216
240.0000,0.0274,0.0188,0.0215
241.0000,0.0278,0.0191,0.0218
242.0000,0.0282,0.0193,0.0224
243.0000,0.0286,0.0196,0.0225
244.0000,0.0290,0.0199,0.0228
245.0000,0.0294,0.0202,0.0234
246.0000,0.0298,0.0204,0.0237
247.0000,0.0302,0.0037,0.0167
248.0000,0.0306,0.0210,0.0243
249.0000,0.0310,0.0213,0.0244
250.0000,0.0315,0.0216,0.0247
251.0000,0.0319,0.0219,0.0250
252.0000,0.0323,0.0045,0.0167
253.0000,0.0328,0.0225,0.0260
254.0000,0.0333,0.0228,0.0264
255.0000,0.0337,0.0044,0.0169
256.0000,0.0342,0.0235,0.0271
257.0000,0.0347,0.0238,0.0275
258.0000,0.0351,0.0241,0.0279
259.0000,0.0356,0.0047,0.0171
260.0000,0.0361,0.0248,0.0286
261.0000,0.0366,0.0252,0.0290
262.0000,0.0371,0.0047,0.0173
263.0000,0.0377,0.0046,0.0174
264.0000,0.0382,0.0046,0.0174
265.0000,0.0387,0.0266,0.0306
266.0000,0.0393,0.0270,0.0310
267.0000,0.0398,0.0273,0.0314
268.0000,0.0404,0.0047,0.0177
269.0000,0.0409,0.0281,0.0323
270.0000,0.0415,0.0044,0.0178
271.0000,0.0421,0.0047,0.0179
272.0000,0.0427,0.0293,0.0333
273.0000,0.0433,0.0046,0.0180
274.0000,0.0439,0.0301,0.0343
275.0000,0.0445,0.0305,0.0350
276.0000,0.0451,0.0310,0.0355
277.0000,0.0457,0.0047,0.0183
278.0000,0.0464,0.0047,0.0184
279.0000,0.0470,0.0046,0.0186
280.0000,0.0477,0.0327,0.0372
281.0000,0.0483,0.0332,0.0381
282.0000,0.0490,0.0047,0.0186
283.0000,0.0497,0.0048,0.0189
284.0000,0.0504,0.0346,0.0396
285.0000,0.0511,0.0045,0.0196
286.0000,0.0518,0.0356,0.0407
287.0000,0.0525,0.0361,0.0412
288.0000,0.0532,0.0366,0.0418
289.0000,0.0540,0.0371,0.0424
290.0000,0.0547,0.0376,0.0430
291.0000,0.0555,0.0047,0.0192
292.0000,0.0563,0.0047,0.0193
293.0000,0.0571,0.0392,0.0448
294.0000,0.0579,0.0048,0.0195
295.0000,0.0587,0.0403,0.0457
296.0000,0.0595,0.0408,0.0466
297.0000,0.0603,0.0414,0.0473
298.0000,0.0612,0.0420,0.0476
299.0000,0.0620,0.0426,0.0486
300.0000,0.0629,0.0432,0.0490
301.0000,0.0638,0.0047,0.0202
302.0000,0.0646,0.0444,0.0503
303.0000,0.0655,0.0048,0.0202
304.0000,0.0665,0.0456,0.0520
305.0000,0.0674,0.0463,0.0527
306.0000,0.0683,0.0469,0.0535
307.0000,0.0693,0.0048,0.0203
308.0000,0.0702,0.0482,0.0547
309.0000,0.0712,0.0489,0.0557
310.0000,0.0722,0.0496,0.0565
311.0000,0.0732,0.0503,0.0572
312.0000,0.0742,0.0510,0.0577
313.0000,0.0753,0.0517,0.0588
314.0000,0.0763,0.0524,0.0597
315.0000,0.0774,0.0531,0.0605
316.0000,0.0785,0.0046,0.0211
317.0000,0.0796,0.0546,0.0622
318.0000,0.0807,0.0554,0.0630
319.0000,0.0818,0.0562,0.0639
320.0000,0.0829,0.0569,0.0647
321.0000,0.0841,0.0577,0.0657
322.0000,0.0853,0.0585,0.0664
323.0000,0.0865,0.0594,0.0675
324.0000,0.0877,0.0602,0.0684
325.0000,0.0889,0.0610,0.0694
326.0000,0.0901,0.0047,0.0217
327.0000,0.0914,0.0627,0.0713
328.0000,0.0927,0.0041,0.0218
329.0000,0.0940,0.0645,0.0733
330.0000,0.0953,0.0654,0.0743
331.0000,0.0966,0.0048,0.0220
332.0000,0.0979,0.0672,0.0764
333.0000,0.0993,0.0682,0.0774
334.0000,0.1007,0.0048,0.0222
335.0000,0.1021,0.0044,0.0223
336.0000,0.1035,0.0711,0.0807
337.0000,0.1050,0.0046,0.0224
338.0000,0.1064,0.0048,0.0225
339.0000,0.1079,0.0047,0.0228
340.0000,0.1094,0.0751,0.0853
341.0000,0.1109,0.0046,0.0227
342.0000,0.1125,0.0048,0.0228
343.0000,0.1141,0.0783,0.0888
344.0000,0.1157,0.0794,0.0901
345.0000,0.1173,0.0805,0.0913
346.0000,0.1189,0.0816,0.0925
347.0000,0.1206,0.0828,0.0938
348.0000,0.1222,0.0040,0.0231
349.0000,0.1239,0.0047,0.0232
350.0000,0.1257,0.0863,0.0978
351.0000,0.1274,0.0875,0.0991
352.0000,0.1292,0.0048,0.0234
353.0000,0.1310,0.0899,0.1018
354.0000,0.1328,0.0912,0.1033
355.0000,0.1347,0.0046,0.0237
356.0000,0.1366,0.0938,0.1061
357.0000,0.1385,0.0951,0.1076
358.0000,0.1404,0.0047,0.0238
359.0000,0.1424,0.0977,0.1107
360.0000,0.1443,0.0991,0.1123
361.0000,0.1464,0.0048,0.0241
362.0000,0.1484,0.0046,0.0241
363.0000,0.1505,0.0043,0.0252
364.0000,0.1526,0.0046,0.0243
365.0000,0.1547,0.1062,0.1202
366.0000,0.1569,0.0046,0.0245
367.0000,0.1590,0.1092,0.1235
368.0000,0.1613,0.1107,0.1252
369.0000,0.1635,0.1123,0.1270
370.0000,0.1658,0.1138,0.1287
371.0000,0.1681,0.1154,0.1305
372.0000,0.1704,0.1170,0.1323
373.0000,0.1728,0.0046,0.0248
374.0000,0.1752,0.0046,0.0249
375.0000,0.1777,0.0048,0.0250
376.0000,0.1802,0.0047,0.0251
377.0000,0.1827,0.1254,0.1418
378.0000,0.1852,0.1272,0.1438
379.0000,0.1878,0.1289,0.1457
380.0000,0.1904,0.0046,0.0254
381.0000,0.1931,0.0044,0.0254
382.0000,0.1958,0.0046,0.0255
383.0000,0.1985,0.0044,0.0255
384.0000,0.2013,0.0047,0.0256
385.0000,0.2041,0.1401,0.1583
386.0000,0.2069,0.1421,0.1605
387.0000,0.2098,0.0046,0.0258
388.0000,0.2127,0.1460,0.1650
389.0000,0.2157,0.1481,0.1674
390.0000,0.2187,0.1501,0.1696
391.0000,0.2218,0.1522,0.1720
392.0000,0.2248,0.1544,0.1745
393.0000,0.2280,0.1565,0.1768
394.0000,0.2312,0.1587,0.1793
395.0000,0.2344,0.0045,0.0263
396.0000,0.2377,0.1632,0.1843
397.0000,0.2410,0.0044,0.0264
398.0000,0.2443,0.1677,0.1894
399.0000,0.2477,0.1701,0.1923
400.0000,0.2512,0.1724,0.1947
401.0000,0.2547,0.1749,0.1975
402.0000,0.2582,0.1773,0.2002
403.0000,0.2618,0.0038,0.0272
404.0000,0.2655,0.0045,0.0269
405.0000,0.2692,0.0044,0.0271
406.0000,0.2730,0.1874,0.2116
407.0000,0.2768,0.0035,0.0273
408.0000,0.2806,0.0045,0.0271
409.0000,0.2845,0.1953,0.2205
410.0000,0.2885,0.1981,0.2236
411.0000,0.2925,0.0043,0.0275
412.0000,0.2966,0.2036,0.2299
413.0000,0.3007,0.0044,0.0279
414.0000,0.3049,0.2093,0.2362
415.0000,0.3092,0.2123,0.2397
416.0000,0.3135,0.2152,0.2429
417.0000,0.3179,0.0044,0.0277
418.0000,0.3223,0.2213,0.2496
419.0000,0.3268,0.0041,0.0278
420.0000,0.3314,0.2275,0.2566
421.0000,0.3360,0.0042,0.0280
422.0000,0.3407,0.2339,0.2641
423.0000,0.3454,0.0043,0.0280
424.0000,0.3502,0.0043,0.0282
425.0000,0.3551,0.0041,0.0282
426.0000,0.3601,0.0040,0.0283
427.0000,0.3651,0.0043,0.0285
428.0000,0.3702,0.0039,0.0311
429.0000,0.3753,0.2577,0.2906
430.0000,0.3806,0.0041,0.0286
431.0000,0.3859,0.0041,0.0286
432.0000,0.3913,0.0042,0.0286
433.0000,0.3967,0.2724,0.3072
434.0000,0.4023,0.0039,0.0288
435.0000,0.4079,0.0039,0.0288
436.0000,0.4136,0.0042,0.0289
437.0000,0.4193,0.0042,0.0289
438.0000,0.4252,0.0041,0.0290
439.0000,0.4311,0.2960,0.3340
440.0000,0.4371,0.0040,0.0291
441.0000,0.4432,0.0038,0.0293
442.0000,0.4494,0.0041,0.0293
443.0000,0.4557,0.3128,0.3526
444.0000,0.4620,0.3172,0.3576
445.0000,0.4685,0.3216,0.3625
446.0000,0.4750,0.0040,0.0295
447.0000,0.4816,0.0034,0.0295
448.0000,0.4883,0.3353,0.3781
449.0000,0.4952,0.3399,0.3835
450.0000,0.5021,0.3447,0.3889
451.0000,0.5091,0.0040,0.0299
452.0000,0.5162,0.3544,0.3996
453.0000,0.5234,0.3593,0.4053
454.0000,0.5307,0.0036,0.0299
455.0000,0.5381,0.0036,0.0303
456.0000,0.5456,0.3745,0.4221
457.0000,0.5532,0.0037,0.0301
458.0000,0.5609,0.3851,0.4339
459.0000,0.5687,0.3904,0.4404
460.0000,0.5766,0.0036,0.0305
461.0000,0.5847,0.4014,0.4523
462.0000,0.5928,0.4070,0.4592
463.0000,0.6011,0.0036,0.0304
464.0000,0.6095,0.4184,0.4715
465.0000,0.6180,0.0036,0.0305
466.0000,0.6266,0.4302,0.4853
467.0000,0.6353,0.4362,0.4915
468.0000,0.6442,0.4423,0.4987
469.0000,0.6532,0.4484,0.5052
470.0000,0.6623,0.4547,0.5123
471.0000,0.6715,0.0037,0.0308
472.0000,0.6809,0.4675,0.5267
473.0000,0.6904,0.4740,0.5345
474.0000,0.7000,0.4806,0.5418
475.0000,0.7098,0.0037,0.0311
476.0000,0.7197,0.4941,0.5568
477.0000,0.7297,0.5010,0.5644
478.0000,0.7399,0.5080,0.5722
479.0000,0.7502,0.0025,0.0312
480.0000,0.7607,0.0035,0.0314
481.0000,0.7713,0.5295,0.5971
482.0000,0.7820,0.0032,0.0313
483.0000,0.7930,0.0035,0.0315
484.0000,0.8040,0.0034,0.0316
485.0000,0.8152,0.0033,0.0315
486.0000,0.8266,0.5675,0.6397
487.0000,0.8381,0.5754,0.6487
488.0000,0.8498,0.5834,0.6571
489.0000,0.8617,0.0033,0.0318
490.0000,0.8737,0.0034,0.0318
491.0000,0.8859,0.0034,0.0318
492.0000,0.8982,0.0034,0.0321
493.0000,0.9107,0.6253,0.7049
494.0000,0.9235,0.6340,0.7148
495.0000,0.9363,0.6428,0.7240
496.0000,0.9494,0.6518,0.7345
497.0000,0.9626,0.0031,0.0323
498.0000,0.9761,0.6701,0.7552
499.0000,0.9897,0.6794,0.7652
500.0000,1.0035,0.0030,0.0325
501.0000,1.0175,0.6985,0.7867
502.0000,1.0317,0.7083,0.7976
503.0000,1.0460,0.7181,0.8096
504.0000,1.0606,0.7281,0.8200
505.0000,1.0754,0.0031,0.0326
506.0000,1.0904,0.7486,0.8432
507.0000,1.1056,0.7590,0.8548
508.0000,1.1210,0.0028,0.0326
509.0000,1.1367,0.7804,0.8787
510.0000,1.1525,0.7912,0.8917
511.0000,1.1686,0.8023,0.9043
512.0000,1.1849,0.8135,0.9188
513.0000,1.2014,0.8248,0.9298
514.0000,1.2182,0.8363,0.9427
515.0000,1.2352,0.8480,0.9556
516.0000,1.2524,0.0027,0.0331
517.0000,1.2699,0.0030,0.0333
518.0000,1.2876,0.8840,0.9953
519.0000,1.3055,0.0027,0.0332
520.0000,1.3237,0.0028,0.0332
521.0000,1.3422,0.9215,1.0381
522.0000,1.3609,0.9343,1.0529
523.0000,1.3799,0.9473,1.0676
524.0000,1.3992,0.0028,0.0333
525.0000,1.4187,0.9739,1.0973
526.0000,1.4384,0.9875,1.1128
527.0000,1.4585,1.0013,1.1272
528.0000,1.4789,1.0153,1.1441
529.0000,1.4995,1.0294,1.1588
530.0000,1.5204,1.0438,1.1760
531.0000,1.5416,0.0027,0.0336
532.0000,1.5631,1.0731,1.2104
533.0000,1.5849,1.0881,1.2247
534.0000,1.6070,0.6042,1.2426
535.0000,1.6294,1.1186,1.2602
536.0000,1.6521,1.1342,1.2797
537.0000,1.6752,1.1500,1.2954
538.0000,1.6985,1.1661,1.3135
539.0000,1.7222,1.1823,1.3319
540.0000,1.7462,1.1988,1.3504
541.0000,1.7706,1.2156,1.3692
542.0000,1.7953,1.2325,1.3898
543.0000,1.8203,1.2497,1.4072
544.0000,1.8457,1.2671,1.4265
545.0000,1.8715,1.2839,1.4450
546.0000,1.8976,1.2995,1.4647
547.0000,1.9240,1.3153,1.4866
548.0000,1.9509,1.3311,1.5070
549.0000,1.9781,1.3472,1.5274
550.0000,2.0057,1.3634,1.5513
551.0000,2.0336,1.3796,1.5717
552.0000,2.0620,1.3961,1.5902
553.0000,2.0907,0.0046,0.0535
554.0000,2.1199,1.4290,1.6370
555.0000,2.1495,0.1528,0.3255
556.0000,2.1794,0.1597,0.3307
557.0000,2.2098,0.2023,0.3364
558.0000,2.2407,0.0018,0.0350
559.0000,2.2719,0.2295,0.3377
560.0000,2.3036,0.1623,0.9192
561.0000,2.3357,0.0014,0.0347
562.0000,2.3683,0.0017,0.0347
563.0000,2.4013,0.1716,0.3369
564.0000,2.4348,0.2592,0.3271
565.0000,2.4688,0.2500,0.3400
566.0000,2.5032,0.2057,0.3585
567.0000,2.5381,0.2052,0.3451
568.0000,2.5735,0.1834,0.3425
569.0000,2.6094,0.1940,0.3578
570.0000,2.6458,0.2052,0.3489
571.0000,2.6827,0.2473,0.3557
572.0000,2.7201,0.2578,0.3655
573.0000,2.7580,0.2215,0.3591
574.0000,2.7965,0.2186,0.3710
575.0000,2.8355,0.0079,0.1108
576.0000,2.8751,0.0044,0.0703
577.0000,2.9152,0.0019,0.0367
578.0000,2.9558,0.0027,0.0624
579.0000,2.9970,0.0008,0.0718
580.0000,3.0388,0.0027,0.0784
581.0000,3.0812,0.0019,0.0364
582.0000,3.1242,0.0024,0.0717
583.0000,3.1678,0.0043,0.0697
584.0000,3.2119,0.0034,0.0623
585.0000,3.2567,0.0027,0.0555
586.0000,3.3022,0.0028,0.1119
587.0000,3.3482,0.0020,0.0522
588.0000,3.3949,0.0017,0.0666
589.0000,3.4422,0.0034,0.1030
590.0000,3.4903,0.0024,0.0930
591.0000,3.5389,0.0015,0.0549
592.0000,3.5883,0.0020,0.0956
593.0000,3.6383,0.0024,0.1177
594.0000,3.6891,0.0014,0.0940
595.0000,3.7405,0.0010,0.0379
596.0000,3.7927,0.0019,0.0844
597.0000,3.8456,0.0014,0.0630
598.0000,3.8992,0.0014,0.0595
599.0000,3.9536,0.0013,0.0636
600.0000,4.0087,0.0012,0.0670
601.0000,4.0646,2.7905,nan
602.0000,4.1213,2.8294,nan
603.0000,4.1788,2.8689,nan
604.0000,4.2371,2.9089,nan
605.0000,4.2962,2.9494,nan
606.0000,4.3561,2.9906,nan
607.0000,4.4169,3.0323,nan
608.0000,4.4785,3.0746,nan
609.0000,4.5409,3.1174,nan
610.0000,4.6042,3.1609,nan
611.0000,4.6685,3.2050,nan
612.0000,4.7336,3.2497,nan
613.0000,4.7996,3.2950,nan
