Idx,w_bc,min-bc-loss,min-total-loss
295.0000,0.0591,0.0406,0.0452
296.0000,0.0599,0.0114,0.0123
297.0000,0.0608,0.0114,0.0135
298.0000,0.0616,0.0423,0.0478
299.0000,0.0625,0.0429,0.0477
300.0000,0.0634,0.0180,0.0213
301.0000,0.0642,0.0068,0.0086
302.0000,0.0651,0.0447,0.0497
303.0000,0.0660,0.0453,0.0505
304.0000,0.0670,0.0319,0.0356
305.0000,0.0679,0.0466,0.0518
306.0000,0.0688,0.0182,0.0224
307.0000,0.0698,0.0479,0.0534
308.0000,0.0708,0.0486,0.0539
309.0000,0.0718,0.0230,0.0258
310.0000,0.0728,0.0220,0.0261
311.0000,0.0738,0.0506,0.0561
312.0000,0.0748,0.0513,0.0578
313.0000,0.0758,0.0521,0.0578
314.0000,0.0769,0.0176,0.0197
315.0000,0.0780,0.0257,0.0290
316.0000,0.0790,0.0254,0.0276
317.0000,0.0802,0.0238,0.0265
318.0000,0.0813,0.0142,0.0179
319.0000,0.0824,0.0228,0.0263
320.0000,0.0835,0.0282,0.0306
321.0000,0.0847,0.0273,0.0296
322.0000,0.0859,0.0278,0.0301
323.0000,0.0871,0.0104,0.0121
324.0000,0.0883,0.0285,0.0306
325.0000,0.0895,0.0263,0.0298
326.0000,0.0908,0.0623,0.0697
327.0000,0.0920,0.0265,0.0312
328.0000,0.0933,0.0293,0.0321
329.0000,0.0946,0.0278,0.0332
330.0000,0.0959,0.0189,0.0220
331.0000,0.0973,0.0186,0.0208
332.0000,0.0986,0.0284,0.0325
333.0000,0.1000,0.0266,0.0299
334.0000,0.1014,0.0304,0.0340
335.0000,0.1028,0.0099,0.0119
336.0000,0.1042,0.0332,0.0371
337.0000,0.1057,0.0310,0.0361
338.0000,0.1072,0.0198,0.0239
339.0000,0.1087,0.0167,0.0197
340.0000,0.1102,0.0176,0.0218
341.0000,0.1117,0.0231,0.0295
342.0000,0.1133,0.0329,0.0390
343.0000,0.1148,0.0337,0.0383
344.0000,0.1164,0.0234,0.0319
345.0000,0.1181,0.0347,0.0387
346.0000,0.1197,0.0322,0.0368
347.0000,0.1214,0.0330,0.0379
348.0000,0.1231,0.0328,0.0396
349.0000,0.1248,0.0364,0.0435
350.0000,0.1265,0.0220,0.0265
351.0000,0.1283,0.0362,0.0429
352.0000,0.1301,0.0871,0.0893
353.0000,0.1319,0.0355,0.0409
354.0000,0.1337,0.0358,0.0416
355.0000,0.1356,0.0116,0.0181
356.0000,0.1374,0.0344,0.0408
357.0000,0.1394,0.0318,0.0367
358.0000,0.1413,0.0285,0.0330
359.0000,0.1433,0.0147,0.0199
360.0000,0.1453,0.0141,0.0184
361.0000,0.1473,0.0393,0.0463
362.0000,0.1493,0.0471,0.0523
363.0000,0.1514,0.0252,0.0332
364.0000,0.1535,0.0246,0.0330
365.0000,0.1557,0.0464,0.0550
366.0000,0.1578,0.0377,0.0463
367.0000,0.1600,0.0442,0.0512
368.0000,0.1623,0.0403,0.0480
369.0000,0.1645,0.0423,0.0481
370.0000,0.1668,0.0463,0.0529
371.0000,0.1691,0.0454,0.0523
372.0000,0.1715,0.0317,0.0406
373.0000,0.1739,0.0357,0.0401
374.0000,0.1763,0.0323,0.0398
375.0000,0.1788,0.0351,0.0419
376.0000,0.1812,0.0951,0.1079
377.0000,0.1838,0.0142,0.0187
378.0000,0.1863,0.0520,0.0629
379.0000,0.1889,0.0239,0.0282
380.0000,0.1916,0.0364,0.0413
381.0000,0.1942,0.0499,0.0563
382.0000,0.1969,0.0278,0.0369
383.0000,0.1997,0.0467,0.0568
384.0000,0.2024,0.0295,0.0386
385.0000,0.2053,0.0349,0.0430
386.0000,0.2081,0.0551,0.0645
387.0000,0.2110,0.0327,0.0411
388.0000,0.2140,0.0397,0.0487
389.0000,0.2169,0.0358,0.0457
390.0000,0.2200,0.0314,0.0442
391.0000,0.2230,0.0659,0.0727
392.0000,0.2261,0.0425,0.0495
393.0000,0.2293,0.0182,0.0300
394.0000,0.2325,0.0370,0.0493
395.0000,0.2357,0.0350,0.0463
396.0000,0.2390,0.0539,0.0636
397.0000,0.2423,0.0297,0.0419
398.0000,0.2457,0.0389,0.0455
